zip_id,email,MOB,WOB,FTE,FY19,FY20,applied
665212,m6lq1IT1Ki@gmail.com,1,0,27,53554.63357884999,NA,0
665212-0000,b3wcaK4mV1@inbox.com,0,0,98,1132725.2454572818,902000.575973799,0
665212,6jdILLVGut@gmail.com,0,NA,118,1907987.3940277635,1447015.3813767894,1
665212,VqsdqQjVnp@inbox.com,1,0,109,948899.3331229704,774779.7634269039,1
665212,WSWsvs9PLv@gmail.com,1,0,NA,62625.985474190646,52417.269895014004,1
665212,AfG05mzSH7@gmail.com,1,0,72,332182.57774003845,266728.18964609166,1
665212,5jiS1IqPSR@gmail.com,1,0,80,481793.4441358574,327304.3853282521,1
665212,2PcscmCEa2@gmail.com,0,0,30,67036.70192147515,61605.55720403058,1
665212,47KdNlwYiy@outlook.com,0,0,78,512490.5260800095,543633.3627621187,1
665212,VhrJi2PfrH@mail.com,1,0,80,494201.03961462184,333932.6034043257,1
665212,FvN8pIylPP@gmail.com,NA,0,70,329948.49520164315,261655.3835742215,0
665212,bvJm3pEDTV@gmail.com,1,1,1,31461.343896894756,25037.677979114334,0
665212,lUIfsvLxFo@gmail.com,0,0,15,46354.204345140846,46050.16243899573,1
665212,jM12bFS80J@mail.com,0,0,109,1665493.1481743637,1418488.2241985875,1
665212,ujXLEb6TXG@gmail.com,1,0,36,64124.06400339532,62657.22291422832,1
665212,YIdJSU3Pj7@inbox.com,1,0,12,NA,30953.576681965922,1
665212,VBTSKxjXjM@gmail.com,0,0,2,45549.045903284576,42199.3849737479,0
665212,xCl2NpNWP2@outlook.com,0,1,NA,126728.8181441729,75990.05409245596,1
665212,PDUJIRU9jv@gmail.com,1,0,53,149831.3705388447,118445.96744822318,1
665212,OrdXnh0rg9@gmail.com,0,1,79,501449.99971671007,360310.97015196993,0
665212,NWI9E50M0r@gmail.com,NA,0,122,1947534.7753250627,1837750.237794769,1
665212,fczherdKUW@gmail.com,1,1,13,32156.744020765414,26079.212343195686,1
665212,zC8YYraNKe@mail.com,1,0,22,41784.227433567445,37878.58817734091,1
665212,VNxoN85CNJ@gmail.com,1,0,92,507397.19973555976,607476.6159927571,0
665212,FJl1EHZzAS@mail.com,1,0,57,145279.6481835236,129522.01724660465,1
665212,XY74fXNtrN@gmail.com,0,0,122,1831181.959258018,1975229.5279325051,1
665212,7tUIZB4KX4@gmail.com,1,0,NA,58823.02052799168,NA,0
665212,Ywjmf6KpJy@inbox.com,1,0,NA,1045768.688662469,795337.706786945,1
665212,ZlTnDX2GFG@mail.com,1,1,36,59056.978778449855,51116.58915487474,0
665212,BFqLLbk2hR@mail.com,1,0,95,647555.5146994126,599303.8320261898,0
665212,E4Zf5oGJqK@gmail.com,NA,1,55,167518.5522313807,124089.90961896187,0
665212,iSnTyQ7AMf@gmail.com,1,0,37,NA,63905.540408663845,1
665212,13JaIeSpTJ@outlook.com,NA,0,0,35476.847483044636,29517.853708452243,0
665212,Fyh6W0Vc6y@outlook.com,1,0,52,143351.45425190058,123377.2548400867,1
665212,KD1DnrWID4@gmail.com,1,0,85,618861.7055046047,366379.7073426772,1
665212,YraBAz4AHe@mail.com,0,NA,95,833469.4657016586,716126.4001037276,0
665212-0000,oIS2Ylmh4x@gmail.com,NA,0,97,685766.5942080145,642313.092487247,0
665212,FkJBzltFY5@outlook.com,0,0,27,NA,58428.05445353672,0
665212,9TDUSVZoEi@gmail.com,0,1,56,NA,143802.0734836685,1
665212,kZOlMmGg2H@inbox.com,1,1,21,40207.85118482402,30215.05574217321,0
665212,N3x1ne5Tpn@gmail.com,1,0,87,594307.2323786541,NA,0
665212,fU8AxMsGDB@inbox.com,0,0,2,44010.216239396876,43476.63694875421,0
665212,PiCHgqpgLq@gmail.com,1,0,98,874866.6569103539,571839.216573405,1
665212,lAIlR9BQg3@gmail.com,1,0,79,396630.8234556684,286511.0745966537,1
665212,THMmlLXPmY@inbox.com,0,1,59,190339.7075664645,170453.0598193494,1
665212,kSlexQ4eIp@gmail.com,1,0,NA,444904.8904844988,429437.56036962033,1
665212,FraqRceEP6@gmail.com,1,0,79,412910.9737365963,341001.28695318743,0
665212,5wDOaWue9F@gmail.com,1,0,70,350977.42451051855,235997.89488212104,1
665212,4Vah3ZarZw@gmail.com,1,1,17,35225.95594229671,27629.977352051326,1
665212,zL7MLuvFrl@mail.com,0,0,72,425538.2504420245,374225.63332232286,1
665212,kUwdspd09O@mail.com,1,NA,NA,446691.5626228818,362796.1886270526,1
665212,Cw56SongtY@gmail.com,1,1,NA,198035.11531004618,134087.78842480178,0
665212-0000,HGpbhrklQI@outlook.com,1,0,37,69813.94112337792,66046.07896148594,1
665212,ntiS0AetYk@outlook.com,1,0,84,467564.6892618932,495911.2438160421,1
665212,9mC3AbI59t@gmail.com,0,NA,14,49483.02591952917,46450.429000477576,1
665212,VHrZaO0P9V@gmail.com,1,0,89,644676.2595941643,466133.6753594352,1
665212,w05adMMBq7@gmail.com,0,0,77,534213.2205600415,516969.00342673215,0
665212,3z6gKmOuvP@gmail.com,0,0,82,608609.2870664955,584223.5082666606,1
665212,XIMLFpHsob@outlook.com,1,0,99,822033.6808704195,NA,1
665212,thlv4TT1BE@gmail.com,1,0,46,133101.7467377679,94189.94584046812,1
665212,JWWrbHqErY@gmail.com,1,1,19,36320.5290021811,27596.26562709447,0
665212,EBC0PHUQv4@gmail.com,1,0,56,NA,150933.68265902795,0
665212,UbZXfkYDg8@gmail.com,1,1,93,NA,428797.3716816726,1
665212,vXZAWDP0aG@mail.com,1,0,30,56858.82281343316,NA,1
665212,w37wHkeLjF@gmail.com,1,0,57,218646.2394905896,137955.08941321593,1
665212,sCliX1nfZc@gmail.com,NA,0,104,1308360.3549337527,1364124.0601808636,1
665212,qbdgQNZ9bd@gmail.com,1,0,70,305360.7293616124,262977.1031184909,0
665212,QvgdG2IhT9@mail.com,1,0,51,125077.24093179648,119072.02117562537,0
665212,27PjrNv4SO@outlook.com,0,1,47,128685.79497899821,94827.51704323514,0
665212,UnPkhmZ292@gmail.com,1,0,81,NA,386066.31251746323,1
665212,gTq8YeF1pJ@gmail.com,0,0,8,45342.847292270155,42914.19743800032,0
665212,3V5Ry7TbL1@mail.com,NA,0,105,818301.9460990763,939927.7883069591,1
665212,X5leooFfkU@gmail.com,1,1,85,401675.711913549,341812.31767128134,0
665212-0000,WGzwicHtZv@gmail.com,NA,0,45,133616.94560996097,125990.74300137859,0
665212,oDW9WP9Ygo@gmail.com,NA,0,27,55309.904900169,39156.724116151316,0
665212,jHYKAS91NL@inbox.com,1,1,13,34299.49403834395,26013.924359946275,0
665212,VoKg1ub2rz@gmail.com,1,0,86,544307.8142098272,535746.1818264376,0
665212,ozsjFP0R68@outlook.com,1,0,96,765089.3259512892,656658.9816759117,1
665212,IMh2YcYWfP@gmail.com,1,0,46,118805.98571396404,NA,0
665212,rm2gYCuhJ8@gmail.com,1,0,126,1748130.9532865477,1110362.6620064105,1
665212,ykJjfdAGlr@inbox.com,1,0,16,39413.36496737963,31802.410153419136,0
665212,Rb5E6P6rXy@inbox.com,1,0,83,602003.0105296796,484968.4580722096,1
665212,UFcGkW2W3v@gmail.com,0,0,32,75854.0947383953,72074.5576402005,0
665212,3PR8mO7a3G@gmail.com,0,0,103,1171981.2333763097,1369741.2323518328,1
665212,MIcJ2EneE7@outlook.com,1,0,31,NA,NA,1
665212,fl3PPU9MCd@gmail.com,0,0,54,215130.63613362928,208493.0267924761,0
665212,VPCdwcn5se@gmail.com,0,0,3,44420.73503569656,43781.58369191385,0
665212,61TNraHEpU@gmail.com,1,0,72,353520.08401066123,270708.8129011807,0
665212,ep06JhkH3O@gmail.com,0,0,8,44286.54319956071,41619.728692451565,0
665212,YGkYC5SpjO@gmail.com,1,0,105,NA,793955.3872929504,1
665212,CBOYUi2N64@gmail.com,0,0,71,449306.3312206989,411894.8943923202,0
665212,8s9cAmH2J1@mail.com,0,1,87,544810.1230448184,461640.9489040309,1
665212,rNB9GqBLlj@gmail.com,1,0,25,49675.229963910875,37850.1459594352,1
665212,B9n3WA1620@gmail.com,1,1,16,33361.28045361872,27662.297607827717,0
665212,nM6GY1sSkc@outlook.com,0,0,38,106373.95084008944,94910.25885560212,1
665212,HSQ3n6pI46@gmail.com,1,0,48,121114.82991842249,84950.19263960999,1
665212,Bu163Fgx6I@mail.com,1,0,59,224641.8532524679,160949.20058293594,1
665212,sqAHXyLSnh@gmail.com,1,0,29,63439.74822070537,44999.32343513428,0
665212,qfXRFcN7Qt@mail.com,0,0,113,1434386.8168368558,1389089.4538707426,1
665212,rAZYCAxRHX@gmail.com,0,0,37,89704.25402495451,96744.35138801755,0
665212,C2wCqzgewV@outlook.com,1,0,65,261663.4833973276,201222.95277580025,0
665212,XJsP8XzRlo@gmail.com,1,0,NA,36425.67387960087,28263.883197669726,0
665212,YqJp0PeEQk@gmail.com,NA,0,54,149130.39302940728,135045.56928806266,1
665212,Vf9sbAEPVi@outlook.com,1,1,91,591839.0325428398,422216.0774807631,1
665212,PMYXngvVMV@gmail.com,NA,0,20,50106.35644839517,52395.88419952359,0
665212,Bk01JoSTJT@gmail.com,0,0,68,380144.42493673763,307254.620420462,0
665212,XFPuZ9IEPR@gmail.com,0,0,NA,671080.4893107709,607778.7559884526,1
665212,rh6ufVfpXY@gmail.com,0,0,91,827753.8518727473,915842.2073732147,0
665212,ynFN0erp1W@gmail.com,1,0,21,44477.53679049728,36091.17548751539,0
665212,4gk5B7FQd9@mail.com,1,1,84,374775.29923644365,384679.6239653342,0
665212,ho2ax0wrP0@mail.com,NA,1,4,31623.240806846563,23530.573232341525,0
665212,6AZO5utcvp@gmail.com,1,0,35,74058.46697720686,58359.0923170045,1
665212,8AEVupVnN9@gmail.com,NA,0,50,147902.56408516385,100479.36603161023,0
665212,F8z0Yu2Jr3@outlook.com,1,1,75,349994.724594227,264794.24077766156,1
665212,cdHg7r4bEa@gmail.com,1,0,91,751212.3316223193,576156.987874816,0
665212,0GiuXy9I2k@outlook.com,1,1,30,NA,38923.66246497768,1
665212,NqKD65sLEE@gmail.com,1,1,68,224167.45741530939,237747.0327931354,0
665212,m1ZgFsVK4h@inbox.com,1,1,NA,468809.4672475526,491120.7403299283,0
665212,o676XqoEnJ@gmail.com,NA,0,105,1207230.918568908,1049187.0900469415,1
665212,aVzYIX6Yj7@gmail.com,0,1,90,512002.22815095476,498389.1535684999,0
665212,q9HozQSU9b@gmail.com,1,0,62,230953.4940296919,198137.66093478398,1
665212,05fnkgGeSb@gmail.com,1,0,71,318198.1208830013,274217.4149957206,0
665212,kqy1v5Vjgl@mail.com,0,0,0,47555.88439087703,42147.30594685587,0
665212,lnlQQHItT2@gmail.com,0,NA,104,1124775.1244172552,1166606.3402264984,1
665212,3uSlR0FpjV@inbox.com,1,0,35,69052.49601193743,57271.33406379137,0
665212-0000,5Po3ATCVS2@gmail.com,1,0,62,NA,NA,1
665212,2Z6jd76s8c@gmail.com,0,0,97,964230.082769881,915660.1527969484,0
665212,CAJf3aCMu4@gmail.com,0,0,39,105253.10948613455,112545.84144806695,1
665212-0000,9Tx4cV6bA2@gmail.com,1,0,26,49526.44525074446,41289.9565354663,1
665212,fsetKjn8W5@outlook.com,1,0,104,956441.9244810997,685848.3545183284,1
665212,2khB8rIhj9@inbox.com,NA,0,49,NA,114494.07744905035,1
665212,J9JESDw3aB@gmail.com,NA,0,89,590711.212626673,616848.8538772564,1
665212,e7p0RsTZxM@outlook.com,0,0,60,288629.5219697391,NA,1
665212,3BL2zxvi6X@outlook.com,1,NA,52,149491.39175633437,93889.07923435599,0
665212,36vrnHEu6x@mail.com,0,NA,57,233252.25384125518,185512.26326241533,1
665212-0000,grOV5wjGNb@gmail.com,1,0,NA,1604168.243507666,1072735.3687417917,1
665212,JCI0bOU3Qb@outlook.com,0,1,NA,39551.46030356392,NA,1
665212,OrhkzBwhuc@gmail.com,0,0,43,124647.34637751729,121544.26343219646,1
665212,5BooMt5UkK@gmail.com,0,0,12,47492.509660282994,46626.60417043039,0
665212,boEJAKGjEl@mail.com,1,0,34,72893.3744984962,59539.85858780097,0
665212,TN4zSUpggy@gmail.com,0,1,31,NA,46820.80469125736,0
665212-0000,w8cVGuPvNg@gmail.com,0,0,22,56606.889622711205,51740.75101816006,0
665212,AycE4xsuBd@mail.com,0,0,43,119485.94875914717,115146.16746885936,1
665212,xW2ygIovGV@inbox.com,0,0,25,65258.57279009787,53780.87997052412,1
665212,UMPieHpHhg@inbox.com,0,NA,92,910306.1336040169,747285.3651419485,0
665212,rCc20wMjTC@inbox.com,1,0,25,48087.61010002502,40411.10193078893,0
665212,5wmyxBo6xE@gmail.com,1,NA,NA,129437.70960374633,100451.43626393758,0
665212,FKb1GYWdsM@inbox.com,1,0,86,507789.7917768913,486633.8829432567,0
665212,D3GHc1X9k9@outlook.com,1,1,18,NA,NA,0
665212,fFI5RO70h9@mail.com,0,0,NA,177119.0345612771,139274.07133186323,1
665212,hvggwzOiLL@gmail.com,1,1,21,39154.384457637454,29564.666290017994,1
665212-0000,J4xWhIT6JB@inbox.com,0,0,78,574878.4298744496,380678.86315906444,1
665212,qzi9BGkm6M@outlook.com,0,0,53,204968.7335850747,202946.06026969696,0
665212,VkoT7JQmZG@outlook.com,1,0,29,54063.03960725399,47770.93801437152,0
665212,vgj4QbqVvq@mail.com,0,1,64,248584.77640774997,210649.18203183397,0
665212,hRN8xNbq1W@outlook.com,1,0,1,35107.74953402889,28372.899147616576,0
665212,jtospqXtos@gmail.com,1,1,55,131923.49839694926,NA,0
665212,2C1fK2RWr4@gmail.com,1,0,29,56585.67966697689,47720.1412501045,0
665212,rO86ELEZmh@gmail.com,1,0,50,124736.38396070205,127984.50831012736,1
665212,u71HGzoWbE@gmail.com,1,1,3,32070.64079992468,25147.21185774691,0
665212,emOqyctL6s@gmail.com,1,0,64,264535.8433609844,240640.52366003566,1
665212,c3OacUstoW@gmail.com,0,0,77,465986.9910834322,383321.18240217457,1
665212,eInARLLRrN@gmail.com,1,0,NA,358615.6608021818,234606.4079356996,1
665212,NGPN5pTKgM@gmail.com,0,1,114,1097926.1963756029,953966.0192064996,1
665212,femYDY77kk@mail.com,0,NA,108,1407526.9718164953,1253439.6408154431,1
665212,Di5WXnDGNk@gmail.com,0,1,13,37865.28330041209,29469.12650312153,0
665212,1rFgcb7f5H@gmail.com,NA,NA,82,440786.343187198,449601.71971316607,0
665212,N1lkCZkj53@gmail.com,1,1,16,33976.07998417749,NA,0
665212,mppfjrAdu5@inbox.com,1,0,87,733233.3929273837,348772.0883087643,1
665212,nP3OwcQIbk@outlook.com,0,1,62,249539.81978172032,NA,0
665212,5R5d4lN7Ao@outlook.com,1,0,31,60641.17460536774,47058.64515752396,0
665212,H3j6y21LFP@inbox.com,1,1,71,262754.98134886817,247730.22396346202,1
665212,rJfvj7bwj9@outlook.com,0,0,96,905522.3868128674,1148269.6345352659,0
665212,GAvCh92o9R@gmail.com,1,0,23,NA,33965.77833264881,1
665212,aHhpUfyFE6@gmail.com,0,0,8,43986.68381396064,44557.15865186327,0
665212,ANx88CryAm@gmail.com,1,0,49,130217.43312335148,96049.13538104208,1
665212,HtA01QLi8z@mail.com,1,NA,86,660622.0130724409,429859.3811097746,0
665212-0000,w0yrPuO2Wo@gmail.com,NA,0,21,44384.34599116701,35647.444998833686,0
665212,hBHhUA3jmX@gmail.com,0,1,NA,36781.05716027404,33965.48991049424,1
665212,mBDTBoQVi1@gmail.com,NA,0,61,227196.38269924113,166182.8695718016,0
665212,g9EmUqSpEW@gmail.com,1,0,35,NA,63941.29091352114,0
665212,PS3ye5kyHV@gmail.com,1,0,76,422256.5929214771,293827.1173466036,0
665212,EiUDflszzs@gmail.com,1,0,83,448329.575464958,415775.5326576158,0
665212,rECLSpoWqZ@mail.com,1,0,15,39834.89345510537,NA,1
665212,lHMrKCGbjz@gmail.com,1,1,91,478805.6773955609,378583.85137314524,0
665212,iV6RCyshCP@gmail.com,0,1,60,193308.30410574964,168961.34927296624,0
665212,tiBZsFWmnt@gmail.com,0,0,56,218010.4741331726,221618.37912190286,1
665212,nwsybhiVS6@mail.com,1,0,19,41195.87047755893,34159.99099032956,1
665212,hJOUjaLPRw@gmail.com,1,0,87,552031.1643501263,479244.90842814365,0
665212,nzbHLf4xeb@gmail.com,0,1,40,93955.90833567987,67817.53796348242,0
665212,lSHkWm2UzS@gmail.com,1,0,86,607405.1759003248,NA,1
665212,cKU24m86yW@gmail.com,NA,0,57,205516.19524195298,117951.62127442073,1
665212,HDtMOdBktz@mail.com,1,1,60,189622.57254496866,118976.9083683424,1
665212,rhsJPs0X9F@gmail.com,1,0,19,40696.40490332927,NA,1
665212,1f6NomWyvz@gmail.com,0,0,2,43327.06166909354,43250.56915304784,0
665212,LGkclE8Eav@outlook.com,0,0,NA,117223.95335316795,116475.81227938933,1
665212,T3Y0G17Rve@gmail.com,1,0,119,NA,1045501.7039557201,1
665212,HLAgsNsyj8@mail.com,0,0,22,51713.04578076894,56896.04717017327,0
665212,pn0TNzvYt9@mail.com,1,0,42,93681.15681651446,78819.75671868214,0
665212,okQ9aAD7Kp@gmail.com,1,0,41,91850.87593749065,81659.85841071258,0
665212,nNACSibU8k@inbox.com,0,0,80,515457.42599695927,464232.8035499743,1
665212,Bn6buRpB5L@inbox.com,1,1,35,70858.88042261045,42073.040498602335,1
665212,FQzzm22MDg@inbox.com,1,1,68,254459.1666026078,184072.54331722512,0
665212-0000,tT1aDPEFKu@gmail.com,1,0,99,621098.6897814538,832948.6195466816,1
665212,IqYivds3HJ@gmail.com,1,1,91,525815.3865027097,432922.4008812745,1
665212,VxvfmZa1ry@gmail.com,1,0,82,471461.7492722776,487264.84870171937,1
665212,ujKzCw9q6v@mail.com,0,0,121,1656095.4921610637,1874693.4057135966,1
665212,TBXl4R1qA6@gmail.com,1,0,53,NA,110765.48156012065,1
665212,1Iefpiv2ob@inbox.com,1,0,74,292548.7911472423,246916.97405514334,1
665212,NhZi0SPmC6@gmail.com,1,0,73,335672.2674747948,NA,1
665212,fQiY6rybV0@gmail.com,0,0,42,128689.90603741066,100406.36867902035,0
665212,Qwp7ULhfED@outlook.com,NA,NA,37,72210.99306824467,57667.45562431767,1
665212,EeXRQj7HP8@mail.com,0,0,51,183698.0576435636,199526.84520670044,1
665212,W8PX2jkr3x@gmail.com,1,0,70,270091.2796148161,258923.8056328639,0
665212,o0qXTUuu2T@gmail.com,1,1,41,NA,57636.16993225942,1
665212,tFc0matvjf@gmail.com,1,1,38,72464.35509292333,NA,0
665212,Lw2Udt3iNi@inbox.com,1,0,117,1310465.8710629316,1036613.1463358883,1
665212-0000,JGPtfflKFq@gmail.com,NA,0,NA,254668.43102040226,174934.6121644518,1
665212,2RrcMctebY@inbox.com,1,0,116,1401590.2097319674,1031536.6565019774,1
665212,cbJzkPIGjJ@gmail.com,1,0,40,80865.91013430082,66267.06271729057,1
665212,gkHWnMJdY9@mail.com,1,1,52,138788.651459779,103591.97692824983,1
665212,Fmm9ZNWDuc@gmail.com,0,0,107,1101959.7901897249,1119184.086951955,1
665212,1FvZlmgoMk@gmail.com,NA,1,NA,42794.7053618233,31305.6679146829,1
665212,4SWHK2xMnt@gmail.com,NA,NA,31,59429.674565014364,46457.09999497438,0
665212,pbUkxvD5HL@gmail.com,1,0,59,196654.95713234763,179194.0269506673,1
665212,0RPMftC3KV@inbox.com,0,0,103,1299141.5712461867,1282137.4811746853,1
665212-0000,E5BdKIkeIV@inbox.com,1,0,64,274015.6695085671,190328.56376842453,0
665212,3zCHS92O9e@gmail.com,1,1,10,31103.391915214244,25398.94106821593,0
665212,mqMTXezocu@gmail.com,1,NA,79,297920.4092806201,287841.2778952677,0
665212,SEU7JycNTG@gmail.com,NA,0,50,NA,118455.53487182796,1
665212,NDGNhUPeg7@gmail.com,0,1,42,99555.09621216991,88629.48002044481,1
665212,vktUCVBmEb@mail.com,1,NA,76,330196.87647606496,271552.4188602227,1
665212,jhL9dUuqoG@mail.com,1,1,50,135591.02965554045,90864.11414298556,1
665212,d6E3eSUCl1@gmail.com,NA,0,23,NA,53848.70300721452,1
665212,0vhRQ6JxlG@mail.com,1,0,46,104092.04499666757,95753.60069221412,0
665212,WjvvcBRfdE@inbox.com,0,0,54,188786.65951439427,207916.57505009108,1
665212,LCxt5uRnoB@gmail.com,1,1,40,75810.34588899303,55020.156546193,1
665212,ijf0hGuEyH@inbox.com,NA,0,84,506828.40923004487,487862.9692066234,1
665212,xek34D9uVx@gmail.com,0,1,105,950695.3921535874,810939.0462682708,1
665212,n95PARhvJ3@gmail.com,1,0,NA,NA,63988.34750577955,1
665212,jQfSXbH8dN@gmail.com,0,0,36,101192.21789598798,83823.25094357009,0
665212,hSuBVAsE10@outlook.com,1,0,73,393877.9894045871,NA,1
665212,nNGBxw2IdU@mail.com,1,0,115,1291726.8962764747,945223.003492314,1
665212,rLlhCepiCX@gmail.com,1,0,NA,NA,1142143.8316934882,1
665212,pmfXqF5QAP@gmail.com,1,0,89,583463.7118283609,552789.5226879561,1
665212,Yze9D6048a@gmail.com,1,0,94,811784.7558182644,580123.4837143961,1
665212,JxWhL9rnZ7@gmail.com,1,0,55,179541.83366256158,148704.07421968554,0
665212,icEh21OH7R@gmail.com,1,0,NA,NA,256528.11641228452,0
665212,0GfmeuECRU@inbox.com,1,0,74,373836.5154792207,258838.81191543027,1
665212,B1VCEcqCvn@outlook.com,1,0,19,41351.82932360732,NA,0
665212,flruoohCtj@gmail.com,1,0,NA,45140.54642856437,37335.01988044069,1
665212,lzqeWDSdL6@inbox.com,1,0,34,68852.97868023514,56363.80542326112,0
665212,8OUJ5kF2pf@gmail.com,0,1,7,35527.25522376251,28690.14375737876,0
665212,7zXsXfPN6W@gmail.com,1,0,20,NA,34359.9030919449,0
665212,oGMgbEphFz@gmail.com,0,0,30,73318.54941273681,NA,1
665212,1RMRRr4Qdd@gmail.com,1,0,62,242556.84337619666,179511.11348759462,0
665212,nXJDKxaWJV@gmail.com,0,0,17,51690.815047811055,49169.67991124881,0
665212,xG4ZvdKimb@gmail.com,NA,0,NA,962802.9471784432,640621.3211660755,0
665212,48enr82in9@gmail.com,1,0,17,40960.86661810505,30972.275639379874,0
665212,pcVOvWLSJB@gmail.com,NA,0,43,105526.11799550091,84722.89941536264,0
665212,20V1GVpEe9@inbox.com,1,0,42,111113.65647092795,75965.57770992735,1
665212,qeuYLpea9x@outlook.com,0,0,83,653321.5263436043,650360.4971372678,1
665212,wv2QfwKtdY@outlook.com,0,1,106,806056.1415680102,629701.9344889453,1
665212,osOQUIV5s6@gmail.com,1,1,53,146741.6288138497,109539.91403266354,0
665212,cJDM9hT8FK@mail.com,1,0,91,463279.6911443028,524573.7431741157,1
665212,Lzgsdykh1V@mail.com,1,0,12,36603.87091348699,31575.17460259687,0
665212,WVyvRULaTm@gmail.com,0,1,19,41270.27306767827,33421.0134095543,0
665212,ahNWz0MyG8@gmail.com,1,1,NA,263246.1374164745,200717.05161194413,1
665212,UfG33WZpVx@outlook.com,1,0,97,NA,586629.7527159114,0
665212,ZU2O02HzaY@inbox.com,0,0,64,325687.7519650953,251487.5250616118,0
665212,tgjzWUMeel@gmail.com,0,1,32,60486.83436944029,53379.97857418127,1
665212,u9m8nO8SF8@gmail.com,0,0,9,48189.55689147275,43065.92119564812,0
665212,gDXGDrbssH@mail.com,1,1,NA,1178269.750815275,717159.6159159545,1
665212,CsSUhuDc46@gmail.com,1,0,7,36425.12930801051,29450.409382749796,0
665212,KkMhPeU1Lh@gmail.com,1,NA,NA,500885.3443092,397048.4058563684,1
665212,2cPammjLR9@mail.com,1,0,43,NA,89334.39854632544,0
665212,OinLhmWxGv@inbox.com,0,0,37,91936.39603443592,90130.40705174983,1
665212,SMC1K27V85@gmail.com,1,0,54,138370.06875157412,131234.99595916152,0
665212,fBeRf5jrNS@gmail.com,0,0,50,145005.2057590117,NA,1
665212,58vfRl8Mls@mail.com,1,1,34,60852.01122814201,NA,1
665212,2XOyp1KDrY@mail.com,1,0,35,73269.17056979371,62929.93690622686,0
665212,lbfeIJFozC@inbox.com,0,1,57,212425.44365169317,154074.89967587942,0
665212,1u0TFMdzYJ@outlook.com,0,0,90,665603.015026157,828217.0878378239,1
665212,bSnmkrHbRl@inbox.com,0,0,NA,476484.0011942881,584456.2100006713,1
665212,RCvu5wpgoJ@gmail.com,1,0,53,172056.63843607236,134154.33804627278,0
665212,KiTmWpCnwg@mail.com,1,0,65,267994.72695908276,180936.77369422116,1
665212-0000,FrpuwJZFzR@gmail.com,1,0,59,201674.73355907,166739.11120546338,1
665212,TN98Ehvg9X@gmail.com,1,0,63,NA,202409.93481468403,0
665213,nAoKxo7WNs@mail.com,0,0,70,415915.1970408204,418176.054847888,1
665213,SKvnBfBRHU@gmail.com,0,0,84,620749.7767748962,692748.2984398344,1
665213,mbEtPlrFcT@gmail.com,0,1,47,114204.9955522595,105270.64070382691,0
665213,kocFjLNFAd@gmail.com,1,0,98,935183.889615883,741493.5571647757,1
665213,G69AbxCpwo@gmail.com,0,1,79,423757.3323552709,343907.27562546195,1
665213,QjXtMfFyX3@gmail.com,0,0,4,43279.00139297612,43590.91502932942,0
665213,rIzSmVLhGG@gmail.com,1,1,34,52402.68549819552,44604.944146324015,1
665213,1lpoQ9ry9J@gmail.com,1,0,72,298434.01563701796,263995.14472646936,0
665213,bM8FNJu340@gmail.com,0,0,75,503292.5035227505,362491.70523788227,1
665213,0i7vbzFbft@gmail.com,1,0,85,625864.0623571998,425071.28495410987,0
665213,VxwxtJwPkd@mail.com,1,0,66,285628.7836913792,NA,0
665213,fFox0cRmuQ@gmail.com,1,0,35,75572.89779291439,NA,1
665213,4A25sAmHYn@outlook.com,NA,0,NA,194561.36113343894,162005.80957632913,1
665213,vDOcWtgsFh@outlook.com,1,0,76,NA,313071.4575370685,1
665213,J41fyISn9g@gmail.com,1,NA,NA,1768166.7006652365,1172008.0925729838,1
665213,LDzr6D2GcA@inbox.com,1,0,106,863268.3720002202,747017.0957761579,1
665213,OFtwNgtwSW@mail.com,NA,0,41,NA,73259.62213639448,1
